sentence1,label,H_yb,H_yx,correct_yx,predicted_label,PVI
"Depression causes undernutrition, but I've gained weight???? Science is broken.",1,0.9651207911396674,0.7970764268559309,True,1,0.1680443642837364
"@user Well, I'm anxious.",0,1.0357433996255925,0.8967136324906161,True,0,0.1390297671349761
@user @user Then I'm not sure you know what depression is.,0,1.0357433996255925,0.8619735561544191,True,0,0.1737698434711732
@user @user @user The implications of that quote are so depressing,0,1.0357433996255925,0.5261987676115283,True,0,0.509544632014064
My anxiety is on EDGE,1,0.9651207911396674,0.7629375591705482,True,1,0.2021832319691192
"i really need more long term friends, i'm falling deeper into a depressive episode nd it sucks h",1,0.9651207911396674,0.6166313578384989,True,1,0.3484894333011685
@user Anxiety labda but anyways ukipata wawili just push the other over here but for the time being  ....♥,0,1.0357433996255925,0.7062395873434972,True,0,0.329503812282095
Hello depression. I haven't seen you in awhile.,1,0.9651207911396674,0.9403325690229086,True,1,0.0247882221167587
me trying to fight anxiety,1,0.9651207911396674,0.4992314104146338,True,1,0.4658893807250335
do u ever feel anxious for no reason? yeah same,0,1.0357433996255925,1.1950404743002754,False,1,-0.1592970746746831
Too many @user logistics anxieties right now...bout to ride a bike to work off some of this energy 🎏🔥😵,0,1.0357433996255925,0.9919051710824,True,0,0.0438382285431921
@user depressed bitch 😂😂😂,0,1.0357433996255925,0.57165529133967,True,0,0.4640881082859223
"My dream significant other has three eyes, a dog in their tinder bio, and anxiety.",0,1.0357433996255925,1.0001117070563308,False,1,0.0356316925692614
going to the bars my dad always went to gives me a whole new kind of anxiety,1,0.9651207911396674,0.8219838180793507,True,1,0.1431369730603167
takes two pain meds so i can get knocked tf outalso anxiety turned into headache so theres thatam out,1,0.9651207911396674,0.6635674002118146,True,1,0.3015533909278528
the way my mum guilt trips me into doing things i dont want to do is the reason i have depression and anxiety &lt;3,1,0.9651207911396674,0.7211729892907903,True,1,0.2439478018488771
@user This current administration is the cause of a lot of people I know feeling deeply depressed.,0,1.0357433996255925,0.9651570525056056,True,0,0.0705863471199867
"The Day Chapter 1, a sonic the hedgehog fanficKnuckles is depressed and goes into a rampage and breaks the master emerald.",0,1.0357433996255925,0.6936578968830265,True,0,0.3420855027425658
@user i have social anxiety i am immune to anyone i can easily walk away from,1,0.9651207911396674,0.8399477921076416,True,1,0.1251729990320258
"When I get depressed I could go days without talking to anybody 😭. It's nothing personal, I just have to recollect myself",0,1.0357433996255925,1.0639316564175392,False,1,-0.0281882567919469
@user I am now having a hissy anxiety fit!,1,0.9651207911396674,1.0746087316376816,False,0,-0.1094879404980141
@user ..The ABC must be a den of utter depression at the moment. 😊,0,1.0357433996255925,0.8260272422594386,True,0,0.2097161573661536
it's actually so depressing coming back home from a holiday,0,1.0357433996255925,1.2108573329250114,False,1,-0.1751139332994191
@user How depressing for British Tennis 🎾 now what?? 😏😢☹️☹️☹️,0,1.0357433996255925,0.535634858090051,True,0,0.5001085415355413
this movie pissing me off.....giving me anxiety......stressing me.....sjhhjhssjjjjh like got damn....,1,0.9651207911396674,0.8593828562763126,True,1,0.1057379348633548
"@user I swear.. She responded like she's emotionally depressed.. She needs a man, but she no go gree 😂",0,1.0357433996255925,0.8865031057842849,True,0,0.1492402938413073
@user @user @user Chill this is depressing,0,1.0357433996255925,0.5015943624763142,True,0,0.5341490371492781
@user The dude has actually turned into everything he actively railed against during the whole #Gamergate episode. Depressing.,0,1.0357433996255925,0.6609746623896784,True,0,0.3747687372359138
Some strange men just talked to us and they don't seem to understand personal space or social anxiety. I just wanna be home,1,0.9651207911396674,0.8665764777516158,True,1,0.0985443133880515
@user It's my duty to love every depressed character,0,1.0357433996255925,0.9433101968845266,True,0,0.0924332027410657
@user @user This gave me so much anxiety,1,0.9651207911396674,1.3153463923595994,False,0,-0.3502256012199319
seems like anxiety always comes back around .,1,0.9651207911396674,0.6400480745300984,True,1,0.325072716609569
"When Im depressed, I sleep a lot and live in my dreams",0,1.0357433996255925,1.339779361396675,False,1,-0.3040359617710828
Fck yes this honestly made me depressed. First day of school plg muni na sa utok ko,0,1.0357433996255925,0.890911111873383,True,0,0.1448322877522092
GAHHH WHAT IS THE KEY TO NOT FEEL SO SHIT N DEPRESSED N JUST WORTHLESS ALL THE TIME ?,1,0.9651207911396674,1.236507383704882,False,0,-0.2713865925652147
@user that was such a depressing period,0,1.0357433996255925,0.7229284610352409,True,0,0.3128149385903513
@user i don't want to encourage the depression but.... it is the best show of all time and you have to watch,0,1.0357433996255925,0.7680102633062779,True,0,0.2677331363193144
I can't look when they start tattooing my anxiety goes OFF when they turn the machine on,1,0.9651207911396674,1.0378946780229268,False,0,-0.0727738868832593
My anxiety been OD lately,1,0.9651207911396674,0.6779677561786495,True,1,0.2871530349610179
No more anxiety attacks about practicals till January yay,1,0.9651207911396674,0.9770860099702976,True,1,-0.0119652188306301
@user my anxiety kicked in quick bro...,1,0.9651207911396674,1.0669809891607682,False,0,-0.1018601980211008
bro i sat here for 20 minutes contemplating posting that MY ANXIETY i hate myself goodbye,1,0.9651207911396674,0.8839778328061837,True,1,0.0811429583334837
was having a good day then boom instantly depressed,1,0.9651207911396674,0.787509255094288,True,1,0.1776115360453793
@user O please let's go! I'm 62&amp; so anxious 4 ERA  2PASS ON TRUMPS WATCHIMAGINE,0,1.0357433996255925,0.7110919753250964,True,0,0.3246514243004958
I haven seen my girl in two days I'm officially depressed 😕,1,0.9651207911396674,0.8336663350186497,True,1,0.1314544561210177
I Honesty Want Someone 2 Slap My Stupid Ass When I Get In My Depressing Fuck The World Moods.... Like Tightrn Me DF Up,1,0.9651207911396674,1.305578238362198,False,0,-0.3404574472225304
feel like i'm never gone escape this depression shit.,1,0.9651207911396674,0.5391913014151326,True,1,0.4259294897245348
I feel like my depressing days r coming again so yeah.. i dont even know what/who's the trigger but i can feel it in my veins,1,0.9651207911396674,0.6082484947433402,True,1,0.3568722963963272
"Prostate cancer can make you feel lost, anxious, low in mood and alone. It's important to talk about your experience #talkiskey",0,1.0357433996255925,1.1073394416501017,False,1,-0.0715960420245092
i am sososososso anxious rn. literally about to cry and i keep shaking and i have no clue why i feel like this. ?? like wtf is wrong w me,1,0.9651207911396674,0.5572209842919822,True,1,0.4078998068476852
can't be an afuly. can't do it. not just yet. idc if i'm almost 19. too much anxiety. im gonna kms. it's a no for me,1,0.9651207911396674,0.7216646918176839,True,1,0.2434560993219835
My anxiety is bad for no reason at all. I feel like I'm gonna throw up like am I like this lmfao,1,0.9651207911396674,0.6481376813292037,True,1,0.3169831098104637
For awareness... do you struggle with anxiety &amp; or panic attacks?,0,1.0357433996255925,1.3759989876492629,False,1,-0.3402555880236706
This bitter cold and now scare that we are all going to run out of natural gas is giving me anxiety.,1,0.9651207911396674,0.7463706139498127,True,1,0.2187501771898546
@user @user @user This Charlotte girl character  can depress people,0,1.0357433996255925,0.5395829759549471,True,0,0.4961604236706451
@user Lmfaooooooo fuck it I'm anxious.,1,0.9651207911396674,1.1323708736450548,False,0,-0.1672500825053874
@user this is so depressing im about to cry,0,1.0357433996255925,0.9336371417961994,True,0,0.1021062578293928
Have people started getting emails from axs and ticketmaster uk yet? Asking for my anxiety.,1,0.9651207911396674,1.2189621237989736,False,0,-0.2538413326593062
"some people are pretending to be depressed just to gain attention. quit it, it won't make u cool i swear.",0,1.0357433996255925,1.045100130377396,False,1,-0.0093567307518036
When somebody tell me they gotta talk to me that shit make my anxiety go up 😭,1,0.9651207911396674,0.8543450251524505,True,1,0.1107757659872169
Anxiety is the worst,1,0.9651207911396674,0.4396675156754843,True,1,0.5254532754641832
anxietyrestlessness uncertainty insomniaexhaustion painis depression even not an option ??,1,0.9651207911396674,0.6033766672658338,True,1,0.3617441238738336
I really just need reassurance and someone to hold me bc overthinking really has me feeling anxious n scared wtf,1,0.9651207911396674,0.5736965937147862,True,1,0.3914241974248812
well atleast my anxiety is there to f me everyday hnnnggghhhhnggnng,1,0.9651207911396674,0.7682294951149654,True,1,0.196891296024702
@user i actually have anxiety.,1,0.9651207911396674,0.7334622078652846,True,1,0.2316585832743828
Anxiety literally runs my life wby,1,0.9651207911396674,0.5374609082275179,True,1,0.4276598829121495
this bitch is feeling sad and depressed which got me feeling sad and depressed and now we crying together.. issa bonding moment,0,1.0357433996255925,1.3617564500996933,False,1,-0.326013050474101
Wow I forget how anxious I get in new settings with a bunch of people I don't know,1,0.9651207911396674,1.196768623104012,False,0,-0.2316478319643445
My anxiety is out the roof,1,0.9651207911396674,0.6451755827445014,True,1,0.319945208395166
@user Pets are like magic antidepressants. 😊,0,1.0357433996255925,0.9732781727262344,True,0,0.0624652268993578
and i'm depressed again.. love that.,1,0.9651207911396674,0.4980481658179301,True,1,0.4670726253217372
"This is my side thing to post about my depression and anxiety. If you found this accidentally, lo siento mucho.",1,0.9651207911396674,0.8677455119685562,True,1,0.0973752791711112
Fuck a anxiety and fuck a depression,1,0.9651207911396674,0.6450822536034515,True,1,0.3200385375362159
me: slightly nervous/anxious for whatever reasonmy body: ur stomach? in pain! nausea? present!,1,0.9651207911396674,0.7212708060248616,True,1,0.2438499851148058
Someone recc me good Yaoi? Last time I read two and watched to depressing ones and yeah,0,1.0357433996255925,0.6938467806677215,True,0,0.3418966189578707
what a GREAT time to be a depressed bisexual huh!!!! SO much respectful well-written representation for us!!!! 🙃🙃,1,0.9651207911396674,1.0458858885662206,False,0,-0.0807650974265531
This reality is so deeply depressing.,0,1.0357433996255925,1.4117934289730545,False,1,-0.3760500293474622
"@user I've seen some minorly depressing episodes OF it, does that count?",0,1.0357433996255925,0.6075072638454545,True,0,0.4282361357801377
My anxiety level is above the maximum limit right now. 😭🙀,1,0.9651207911396674,0.6822095440078981,True,1,0.2829112471317693
Can June get here already I'm anxious af to see YC and finally go to a show again 😩😋,0,1.0357433996255925,0.8115688623081703,True,0,0.2241745373174219
These opening statements are ratcheting up Dr. Ford's anxiety. 😖#FordHearing #FordKavanaugh,0,1.0357433996255925,0.7346798359597475,True,0,0.3010635636658447
I woke up so anxious I'm crying already and I've been awake 5 minutes i love my life,1,0.9651207911396674,0.7396845633471654,True,1,0.225436227792502
I longed for the joy that had left me .I suffer from depression,1,0.9651207911396674,0.7348236505733248,True,1,0.2302971405663426
@user Depressingly accurate!,0,1.0357433996255925,0.5374829996198884,True,0,0.4982604000057038
More depressed than I could have thought I'd ever get again. I miss both my girls soooo much man..,1,0.9651207911396674,0.648838472818942,True,1,0.3162823183207254
i went on a walk and my anxiety actually decided to stop uwu,0,1.0357433996255925,1.2373906682305629,False,1,-0.2016472686049706
it's the last full week ragan is here before college starts i'm depressed,0,1.0357433996255925,1.085853229468412,False,1,-0.0501098298428197
"That depressing moment when you dip your cookie into milk for too long, it breaks off, and you wonder why bad things happen to good people.",0,1.0357433996255925,0.8926205544812282,True,0,0.143122845144364
It's pretty sad when you get anxiety about making a therapy appointment to talk about your anxiety. 😬,1,0.9651207911396674,0.9024100278904572,True,1,0.0627107632492102
Honestly lucky to have my best mate when I go through depression he just listens and it's what I need 💕,1,0.9651207911396674,0.7334223194330053,True,1,0.2316984717066621
the show really depicted depression in the realest way #EuphoriaHBO,0,1.0357433996255925,1.0380886421109798,False,1,-0.0023452424853875
I'm glad some of y'alls depression is going away!!,0,1.0357433996255925,1.2441563364316772,False,1,-0.2084129368060849
I swear my anxiety ruins everything.... I don't have anxiety I lied but this girl makes me crazyyyy 😖🥰,0,1.0357433996255925,1.3132587305508765,False,1,-0.2775153309252842
"I don't care , i am not depressed I didn't even cry or got a tear in my face because i know i have to survive all of this to be happy",0,1.0357433996255925,1.3023077394255085,False,1,-0.266564339799916
@user I'm a shut in because I'm depressed,1,0.9651207911396674,1.036617744144477,False,0,-0.0714969530048096
Tis the season for depression,1,0.9651207911396674,0.6846096540480331,True,1,0.2805111370916343
@user I'm a depressed piece of shit 👺🤪,1,0.9651207911396674,0.9525209149357322,True,1,0.0125998762039352
Everytime i think about my bro that shit get me depressed.,0,1.0357433996255925,1.5441760186209392,False,1,-0.508432618995347
me @ my anxiety: fuck off pls,1,0.9651207911396674,0.9702915181887416,True,1,-0.005170727049074
what the fuck am i so anxious for im sitting in my room alone playing COD,1,0.9651207911396674,0.7228550844844074,True,1,0.24226570665526
I always dedicated this song to my anxiety. It SUCKS and it needs a taste of it's own medicine.,1,0.9651207911396674,0.889488015803691,True,1,0.0756327753359764
This at bat has me so anxious,0,1.0357433996255925,1.324685438801936,False,1,-0.2889420391763437
My last two functioning serotonin producers looking at my depression,1,0.9651207911396674,0.6148652576214806,True,1,0.3502555335181868
@user Don't bother - it's just embarrassing &amp; depressing,0,1.0357433996255925,0.6260416379793879,True,0,0.4097017616462043
@user sometimes...........depression is the spark of genius,0,1.0357433996255925,1.1967321574391552,False,1,-0.1609887578135629
Twitter can be so useful yet so depressing. Sometimes you just need a bit of this,0,1.0357433996255925,1.0536342014864908,False,1,-0.0178908018608985
Imagine being hospitalised because of anxiety,0,1.0357433996255925,1.225926805720518,False,1,-0.1901834060949256
@user For anxiety,0,1.0357433996255925,0.5307982770728494,True,0,0.5049451225527428
@user Did you listen to like all of big pink loser or just like I'm depressed or bands up,0,1.0357433996255925,0.703583792033008,True,0,0.3321596075925842
I only make puns when on the cusp of depression,0,1.0357433996255925,1.00966245357172,False,1,0.0260809460538722
Hear go this bitch named Depression tryna creep up on me. Not tonight hoe,0,1.0357433996255925,0.7854053256122056,True,0,0.2503380740133867
@user Ok I'm depressed,1,0.9651207911396674,1.2719470534905908,False,0,-0.3068262623509233
Waah indomaret muter video klip Hello Anxiety-nya Phum Viphurit!!🕺🕺🕺,0,1.0357433996255925,0.638027588562533,True,0,0.3977158110630592
The biggest mood is feeling super anxious but not wanting to ring anyone bc u don't wanna bother them 🤙🏼,1,0.9651207911396674,0.9893896035539976,True,1,-0.0242688124143301
i wish i dont have to be anxious whenever im with people,1,0.9651207911396674,0.6332637192955443,True,1,0.3318570718441231
"When the depression, anxiety and depersonalization disorder combo kicks in, it really kicks in",1,0.9651207911396674,0.700448886995302,True,1,0.2646719041443655
i am drowning in my anxiety tysm :),1,0.9651207911396674,0.5626205117803232,True,1,0.4025002793593442
This is so depressing,0,1.0357433996255925,1.2757026579764883,False,1,-0.2399592583508962
Nothing gives me anxiety more than the tills at Aldi 😫,0,1.0357433996255925,0.9528461261534236,True,0,0.0828972734721688
we going ✈️ depression,1,0.9651207911396674,0.8036518187199637,True,1,0.1614689724197037
@user @user I find yoga classes great for meeting people who are really open which helps with any anxiety,0,1.0357433996255925,0.8274897799065675,True,0,0.2082536197190247
so READY to have my bmc support system back and not go thru anxiety alone,1,0.9651207911396674,0.8325971681829736,True,1,0.1325236229566938
Some real #WednesdayWisdom to help #HowIFightDepression. 🙏🏼,1,0.9651207911396674,1.337309135565489,False,0,-0.3721883444258215
just finished my cna state board... and when i say i'm anxious to get my results i'm ANXIOUS,0,1.0357433996255925,1.115135456716357,False,1,-0.0793920570907646
@user @user Rosie looks as if she is dealing with depression.,0,1.0357433996255925,0.866576791332947,True,0,0.1691666082926453
Putting things in the overhead bin causes so much anxiety like I really have to prep myself to do it 😭,0,1.0357433996255925,1.0247672373203616,False,1,0.0109761623052306
I'm so anxious I feel sick,1,0.9651207911396674,0.6096973269499124,True,1,0.355423464189755
"Facts, ah nigga anxiety start to kick in &amp; I be thinking mf tryna rob my ass",0,1.0357433996255925,0.8893903678844305,True,0,0.1463530317411617
Everything is hard when you're depressed....,1,0.9651207911396674,0.6415262615370598,True,1,0.3235945296026076
@user And then that's why I was depressed because I couldn't even afford to afford😂,0,1.0357433996255925,0.8979674428809147,True,0,0.1377759567446775
Knowing you have anxiety creates a whole new kind of anxiety😩,1,0.9651207911396674,0.6245617235000458,True,1,0.3405590676396216
the nosedive episode of black mirror gives me real life anxiety every time i watch it; my tiny brain cannot handle it,0,1.0357433996255925,1.0050322073753508,False,1,0.0307111922502414
Also really captures the mild depression and sleepless nights worrying over whether it will be okay.,0,1.0357433996255925,1.2135638451046449,False,1,-0.1778204454790524
tf do white people know about seasonal depression,1,0.9651207911396674,0.8455509972399727,True,1,0.1195697938996946
Waking up depressed fucking sucks,1,0.9651207911396674,0.7231203647449398,True,1,0.2420004263947276
@user @user Friday's that text is very important .If I don't get it I send it .It's depressing to drink alone.,0,1.0357433996255925,0.6155234546890316,True,0,0.4202199449365607
"@user Hey, @user I have a story to tell you about anxiety/panic attacks. PM pleaseYou are doing great work btw keep it up!",1,0.9651207911396674,1.1425284481164169,False,0,-0.1774076569767494
im so fukn depressed oly fuk. i hate this. dam,1,0.9651207911396674,0.6788644812513663,True,1,0.2862563098883011
Q: What keep gen-y depression today?A: Instagram,0,1.0357433996255925,0.6651654810252823,True,0,0.37057791860031
"i cut it off when i was like, peak manic depressive. what a wild ride this year has been!",0,1.0357433996255925,1.3175579554950965,False,1,-0.2818145558695042
Depression is no joke. I pray for those that still haven't found balance in their lives. 🙏,0,1.0357433996255925,0.9976770097392624,True,0,0.0380663898863299
Me with my anxiety 😢,1,0.9651207911396674,0.5924173984988379,True,1,0.3727033926408295
@user @user depression for not enjoying the good life he is used too,0,1.0357433996255925,0.6003615542333375,True,0,0.4353818453922548
Seasonal depression is real!,1,0.9651207911396674,0.8252236228285292,True,1,0.1398971683111382
"I really just want to delete my whole instagram page because it feels so toxic and brings me no joy, only anxiety.",0,1.0357433996255925,1.00292908425058,False,1,0.0328143153750122
I'll do a countdown Even if it make me even more nervous and anxious,0,1.0357433996255925,0.8363474067295349,True,0,0.1993959928960573
@user @user @user Glycine glutamamte and GABA work together to decrease anxiety. All derive from #meat #eatmeatbehappy,0,1.0357433996255925,0.8001728182496741,True,0,0.2355705813759181
Why do i look like a stereotypical depressed deprived teenage kid,1,0.9651207911396674,0.8764661574888098,True,1,0.0886546336508575
Anxiety is through the roof today.,1,0.9651207911396674,0.5807254009129241,True,1,0.3843953902267433
Will my depression ever go away,1,0.9651207911396674,0.6153495571553308,True,1,0.3497712339843366
@user It means you have anxiety depression. Enjoy.,0,1.0357433996255925,0.8488042641973826,True,0,0.1869391354282096
good load of anxiety just now,1,0.9651207911396674,0.6821940901869629,True,1,0.2829267009527045
"@user Thanks for this, Peter. Very helpful if depressing. Is Barnier still ruling out at UK-wide backstop? If so, why?",0,1.0357433996255925,0.59234933110728,True,0,0.4433940685183122
My anxiety is so bad that I get nervous to hang up a phone call first after we both say bye lmao,1,0.9651207911396674,0.8785988085364692,True,1,0.0865219826031982
"@user Bless my therapist who is currently on HER vacation, but she's still messaging me about my vacation anxiety.",1,0.9651207911396674,1.172956530040063,False,0,-0.2078357389003956
okay can y'all stop speaking on shit u don't understand aka : social anxiety,1,0.9651207911396674,0.927550383164304,True,1,0.0375704079753634
That yüng depression is kicking in so imma step away from here for a bit peace and blessings,1,0.9651207911396674,0.8890560574434062,True,1,0.0760647336962612
Depressed shit 😉,1,0.9651207911396674,0.7928112190646478,True,1,0.1723095720750196
"i get anxiety about this all the time, save the earth!!!!",1,0.9651207911396674,0.6518006785463071,True,1,0.3133201125933603
Didn't expect anxiety the minute I logged on to Twitter but we'll what do I know,0,1.0357433996255925,0.5436226468727035,True,0,0.4921207527528888
"LRT someone took something I was selling, when I demanded my money wandixelela nge depression yakhe *sigh*",0,1.0357433996255925,0.5955984934773362,True,0,0.4401449061482561
i'm on my first train home and i was so anxious but everything has gone pretty well so far and i'm proud of myself,0,1.0357433996255925,1.205843463410729,False,1,-0.1701000637851364
it's 2019 and i'm still depressed,1,0.9651207911396674,0.5826131967632976,True,1,0.3825075943763698
Why is everyone depressed on twitter.?,0,1.0357433996255925,0.8661180947234648,True,0,0.1696253049021274
"Me, an hour after deciding to go to bed, having an anxiety attack and never went to bed",1,0.9651207911396674,0.7250197706721702,True,1,0.2401010204674972
The realization of this tweet just depressed me 😢,0,1.0357433996255925,0.8609405286414642,True,0,0.174802870984128
@user Yea I don't wanna know depressing sh*t I wanna see a new fish or some sort of sea monster,0,1.0357433996255925,0.6489528100175466,True,0,0.3867905896080457
Magstop kana ate u r giving me anxiety,0,1.0357433996255925,0.904308899870524,True,0,0.1314344997550681
When your method to calm your anxiety is giving you MORE anxiety lol love my life,1,0.9651207911396674,0.8194600874588568,True,1,0.1456607036808106
"@user Bi-polar, anxiety, Depression wouldn't hurt a soul.",0,1.0357433996255925,0.885112936055453,True,0,0.1506304635701392
Anxious Buttercup. Perfect! ❤️😂,0,1.0357433996255925,0.8040137529280903,True,0,0.2317296466975019
"'Anxiety ridden, thought-provoking' I love that",0,1.0357433996255925,1.050655224423806,False,1,-0.0149118247982138
@user Omg I am so depressed right now,1,0.9651207911396674,0.8338919432719845,True,1,0.1312288478676829
@user Antidepressants in a nutshell,0,1.0357433996255925,1.0003584563722872,False,1,0.0353849432533051
i really really love living in a constant state of stomach-turning anxiety,1,0.9651207911396674,0.5814890243194992,True,1,0.3836317668201682
I'm so depressed Bc I won't go to the gym today wtf,0,1.0357433996255925,1.2339970916638126,False,1,-0.1982536920382203
I find it weird how in 8th grade I was this pretty depressed working student and now I'm a not-so-depressed lazy ass student.,0,1.0357433996255925,1.1217450122151127,False,1,-0.0860016125895204
@user my antidepressants waking up my happy chemicals every morning,1,0.9651207911396674,0.7738465566343111,True,1,0.1912742345053563
@user I just realized the paint in my bedroom is very close to  Dolphins colors.Now I'm depressed thanks Janine.😂😂,0,1.0357433996255925,0.692955988917495,True,0,0.3427874107080972
We are hitting critical levels of pre-trip anxiety,0,1.0357433996255925,1.3312077253900063,False,1,-0.295464325764414
In a relationship with depression black dog,0,1.0357433996255925,1.2343137752241478,False,1,-0.1985703755985555
No time to be depressed i got personal works to do haha,0,1.0357433996255925,0.9791551587173594,True,0,0.0565882409082328
In the mood to listen to depressing songs and cry my eyes out,0,1.0357433996255925,1.0340513258001554,False,1,0.0016920738254369
Thinking about it and strongly considering it right now...#Depression #LowMood #WhatsThePoint,1,0.9651207911396674,0.9615071197756122,True,1,0.0036136713640552
@user Welp. Another thoroughly depressing start.,0,1.0357433996255925,0.6013756766033174,True,0,0.4343677230222749
My dreams make me so depressed lately lmao,0,1.0357433996255925,1.435196468093433,False,1,-0.3994530684678408
im having a depressive episode,1,0.9651207911396674,0.5309524598394306,True,1,0.4341683313002368
A depressed thot?!?...I feel seen.,1,0.9651207911396674,0.7823889452799702,True,1,0.1827318458596972
Bitch idc u depressed I jus want the pussy,0,1.0357433996255925,1.0804594067691091,False,1,-0.0447160071435168
Well this is depressing.,0,1.0357433996255925,1.1792695322493207,False,1,-0.1435261326237285
@user I really feel you with that. Anxiety kicks my ass a lot lately and I'm honestly so tired like mentally it's weird,1,0.9651207911396674,0.6137263392353369,True,1,0.3513944519043305
@user 🐰 // CHRONO WOULD BE SO DEPRESSED,0,1.0357433996255925,0.5999227916865111,True,0,0.4358206079390812
"@user Listening to old podcasts which have been piling up on my computer. Anything but Brexit news, it's too depressing!",0,1.0357433996255925,0.523698403870489,True,0,0.5120449957551032
i don't even have the guts to tell them knowing that they'll scold me back for being 'dEpReSsEd',1,0.9651207911396674,1.1253588158856125,False,0,-0.1602380247459448
"i might just be really stoned but likealmost no anxiety rn, it's really surprising i just feel likeweird? like maybe i'm just sleepy",0,1.0357433996255925,1.353821245795361,False,1,-0.3180778461697684
I hate when I get anxious in the middle of the night. I know everything is going to be okay. Has to be okay. &gt;&lt; It will be okay.,1,0.9651207911396674,0.7891983256663317,True,1,0.1759224654733356
"If you've ever been depressed, shout out to you for making it this far 🖤",0,1.0357433996255925,0.9198634951097616,True,0,0.1158799045158305
dunno whats worse anxiety waiting for a level results or getting up at 7 for them,0,1.0357433996255925,0.7604630887988869,True,0,0.2752803108267053
@user ugh fbck ig stans for making me depressed??!,0,1.0357433996255925,0.7440359857665777,True,0,0.2917074138590145
January lasted 6 months.February started 3 days ago.Winter may never end.I probably should get checked for depression.,1,0.9651207911396674,1.2353632420211444,False,0,-0.270242450881477
we love being depressed,1,0.9651207911396674,0.4981213994232349,True,1,0.4669993917164325
it's no wonder i am riddled with anxiety bc it seems everytime i try to do anything i would normally like to avoid it goes fucking wrong,1,0.9651207911396674,0.6449863756291527,True,1,0.3201344155105147
My anxiety has fucked me up like a million times and here it goes again fucking me up.,1,0.9651207911396674,0.6079295982129742,True,1,0.3571911929266932
@user @user Ok that literally gives me anxiety,0,1.0357433996255925,0.7032837158871289,True,0,0.3324596837384633
"Depression fucking sucks, man.",1,0.9651207911396674,0.6286343823926119,True,1,0.3364864087470555
I FUCJING HATE ANXIETY,1,0.9651207911396674,1.0131259122386451,False,0,-0.0480051210989777
im getting v. v anxious,1,0.9651207911396674,0.8521659365336213,True,1,0.1129548546060461
turn depression to aggression,0,1.0357433996255925,1.3728899778258814,False,1,-0.3371465782002891
@user All depressing facts.,0,1.0357433996255925,0.5678563777968293,True,0,0.4678870218287629
"Depressed but keep smiling, well dressed, nd be strong",1,0.9651207911396674,1.0084909557073818,False,0,-0.0433701645677143
made a bid on an ebay listing with 2m35s left on ittime to spend the next 2m35s anxiously refreshing this page,0,1.0357433996255925,0.5488438607667625,True,0,0.4868995388588297
"hi really bad depression that I was in 5 years ago, I'm back.",0,1.0357433996255925,1.3076840764223725,False,1,-0.2719406767967802
"this basic things you do, like eat and drink, shouldn't give a person so much anxiety",1,0.9651207911396674,0.7301058613607483,True,1,0.2350149297789191
We anxiously waited for this?,0,1.0357433996255925,0.7366276305182387,True,0,0.2991157691073536
I'm depressed 'So am I' but I didn't ask because I'm sobbing and you aren't bitch get fucked,1,0.9651207911396674,0.8960828148527952,True,1,0.0690379762868722
I've been having anxiety attacks ALL NIGHT. Send help.,1,0.9651207911396674,0.7048995146202462,True,1,0.2602212765194212
I don't sleep much at all now. My anxiety is super bad but I'm still not getting high like I was.,1,0.9651207911396674,0.7108618323230589,True,1,0.2542589588166085
@user Exactly and he still smashed your sister depressed or not I wouldn't forgive him so easily,0,1.0357433996255925,0.6969857578540908,True,0,0.3387576417715014
"I've legit never been to a brunch, that's depressing lmao",0,1.0357433996255925,0.9206714777085072,True,0,0.1150719219170851
suffering and depressed can exo2018subs pls upload eps 16-20 ;-; i need to see my boys being cute and funny,0,1.0357433996255925,0.8599269685247668,True,0,0.1758164311008254
When you wanna have big dick energy but you have social anxiety it's called soft dick energy. @user,1,0.9651207911396674,0.8991869005476438,True,1,0.0659338905920235
"I like how only about half of my music I liked when I was depressed followed me out, I really think that's something worth noting 🤔",0,1.0357433996255925,0.8763491811975855,True,0,0.1593942184280067
#TheRealityOfDepressionIsDogs don't get it. Stupid dogs WTF are they so happy about all the time?,0,1.0357433996255925,0.7946124129121002,True,0,0.2411309867134921
My mom spent 160 dollars on two water jugs... lol and people wonder why I'm so depressed,1,0.9651207911396674,1.0396991005112206,False,0,-0.0745783093715531
"@user Always, with a passenger. Hence my anxiety!",1,0.9651207911396674,1.375512965197407,False,0,-0.4103921740577395
Summer school is depressing,0,1.0357433996255925,0.948353920457632,True,0,0.0873894791679602
Ummmmmmm excuse me I smell like CK Eternity and depression,1,0.9651207911396674,0.9910834812059623,True,1,-0.025962690066295
🎶Hello depression my old 'friend'You can go fuck yourself again,1,0.9651207911396674,1.057282731577064,False,0,-0.0921619404373966
@user Too depressed to even wanna do that 😪,1,0.9651207911396674,1.2917367957028163,False,0,-0.3266160045631489
"Depression taught me the importance of compassion and hard work, and that you can overcome enormous obstacles. – Rob Delaney",0,1.0357433996255925,1.0539399987053768,False,1,-0.0181965990797845
@user my anxiety attack,1,0.9651207911396674,0.8974168045645674,True,1,0.0677039865751
Me: kitties! Yay!Me: depression.. yay,1,0.9651207911396674,1.053308035676963,False,0,-0.0881872445372956
"@user Hey there, how ya feeling? Getting anxious to get back in the ring?",0,1.0357433996255925,0.7388547126898385,True,0,0.2968886869357537
